web-scraper-order,web-scraper-start-url,category_link,category_link-href,product_link,product_link-href,name,price,description,brand,image_url-src
"1769173226-124","https://www.mytek.tn/?srsltid=AfmBOorUF8V15Ux16W9yQjs1UW9DZv2mcC5BKSv12S7FHB3SzEhk6VHR","Stockage","https://www.mytek.tn/informatique/stockage.html","Carte Mémoire SANDISK Ultra 32Go micro SDHC UHS-I","https://www.mytek.tn/carte-memoire-sandisk-ultra-32go-micro-sdhc-uhs-i.html","Carte Mémoire SANDISK Ultra 32Go micro SDHC UHS-I","15,900 DT","Carte Mémoire SANDISK Ultra - Capacité de Stockage: 32 Go - Facteur de forme: micro SDHC - Performances de lecture séquentielle: Jusqu'à 100 Mo/s - Compatibles avec les smartphones et tablettes Android™ - Classe 10 pour l'enregistrement et la lecture de vidéos Full HD - Application SanDisk® Memory ZoneTM pour une gestion facile des fichiers.","SANDISK",""
"1769173229-125","https://www.mytek.tn/?srsltid=AfmBOorUF8V15Ux16W9yQjs1UW9DZv2mcC5BKSv12S7FHB3SzEhk6VHR","Stockage","https://www.mytek.tn/informatique/stockage.html","Clé USB SILICON POWER Ultima U02 64Go USB 2.0 - Noir","https://www.mytek.tn/cle-usb-silicon-power-ultima-u02-64go-usb-2-0-noir.html","Clé USB SILICON POWER Ultima U02 64Go USB 2.0 - Noir","15,900 DT","Clé USB SILICON POWER Ultima U02 - Capacité: 64 Go - Interface: USB 2.0 - Capuchon de protection - Système d'exploitation requis: Linux 2.6.x ou plus récent, Apple MacOS X 10.3.x ou plus récent, Microsoft Windows XP / Vista / 7 / 8 / 8.1 / 10 - Dimensions: 60.6 x 18 x 8.1 mm - Poids: 8gr - Couleur: Noir - Garantie: 1 an","SILICON-POWER","https://www.mytek.tn/media/catalog/product/c/l/cle-usb-silicon-power-ultima-u02-64go-usb-2-0-noir.jpg"
"1769173231-126","https://www.mytek.tn/?srsltid=AfmBOorUF8V15Ux16W9yQjs1UW9DZv2mcC5BKSv12S7FHB3SzEhk6VHR","Stockage","https://www.mytek.tn/informatique/stockage.html","Clé USB HIKSEMI E307C 32 Go USB 3.2/ TYPE C - Gris","https://www.mytek.tn/cle-usb-hiksemi-e307c-32-go-usb-3-2-type-c-gris.html","Clé USB HIKSEMI E307C 32 Go USB 3.2/ TYPE C - Gris","15,500 DT","Clé USB HIKSEMI E307C - Capacité de Stockage: 32 Go - Interface: USB 3.2/ TYPE C - vitesse de lecture: 30 Mo/s-130 Mo/s - vitesse d'écriture: 15-45 Mo/s - Double interface, double commodité - Dimension: 67 x 16 x 10 mm - Poids: 19.2g - Couleur: Gris - Garantie: 1 an","HIKSEMI","https://www.mytek.tn/media/catalog/product/c/l/cle-usb-hiksemi-e307c-32-go-usb-3-2-type-c-gris-m.jpg"
"1769173233-127","https://www.mytek.tn/?srsltid=AfmBOorUF8V15Ux16W9yQjs1UW9DZv2mcC5BKSv12S7FHB3SzEhk6VHR","Stockage","https://www.mytek.tn/informatique/stockage.html","Boitier Disque Dur 2.5"" Pour Pc Portable Slim 9.5 mm - Noir","https://www.mytek.tn/boitier-disque-dur-2-5-pour-pc-portable-slim-9-5-mm-noir.html","Boitier Disque Dur 2.5"" Pour Pc Portable Slim 9.5 mm - Noir","15,000 DT","Boitier Disque Dur CADDY-9-5 - Compatibilité: Conçu pour les disques durs ou SSD 2.5"" (SATA III) - Permet une installation facile de stockage supplémentaire aux ordinateurs portables - Offre une vitesse de transfert rapide - Couleur: Noir","Sans-Fabricant","https://www.mytek.tn/media/catalog/product/b/o/boitier-disque-dur-2-5-pour-pc-portable-slim-9-5-mm-noir-1.jpg"
"1769173236-128","https://www.mytek.tn/?srsltid=AfmBOorUF8V15Ux16W9yQjs1UW9DZv2mcC5BKSv12S7FHB3SzEhk6VHR","Stockage","https://www.mytek.tn/informatique/stockage.html","Clé USB ADATA UC300 32Go Type C - Noir&Vert","https://www.mytek.tn/cle-usb-adata-uc300-32go-type-c-noir-vert.html","Clé USB ADATA UC300 32Go Type C - Noir&Vert","14,900 DT","Clé USB ADATA UC300 - Connecteur: Type C - Interface: USB 3.2 Gen1 - Capacité: 32Go - Système opérateur: Windows Vista, 7, 8, 8.1, 10, 11, Mac OS X 10.6 ou version ultérieure, noyau Linux 2.6 ou version ultérieure, sans pilote de périphérique requis - Dimensions (L x l x h): 63 x 20 x 10 mm - Poids: 7 g - Couleur: Noir et Vert - Garantie: 3 ans","ADATA","https://www.mytek.tn/media/catalog/product/c/l/cle-usb-adata-uc300-32go-type-c-noir-vert-i.jpg"
"1769173238-129","https://www.mytek.tn/?srsltid=AfmBOorUF8V15Ux16W9yQjs1UW9DZv2mcC5BKSv12S7FHB3SzEhk6VHR","Stockage","https://www.mytek.tn/informatique/stockage.html","Boitier Pour Disque Dur Externe  2.5'' USB 3.0 - Noir","https://www.mytek.tn/boitier-pour-disque-dur-externe-2-5-usb-3-0-noir.html","Boitier Pour Disque Dur Externe  2.5'' USB 3.0 - Noir","14,900 DT","Boitier Pour Disque Dur Externe 2.5 pouces - Connexion USB 3.0 - Matiére : En Plastique - Design compact et installation sans vis - Idéal pour le stockage et le transport sécurisé - Couleur: Noir.","Sans-Fabricant","https://www.mytek.tn/media/catalog/product/b/o/boitier-pour-disque-dur-externe-2-5-usb-3-0-noir-e.jpg"
"1769173240-130","https://www.mytek.tn/?srsltid=AfmBOorUF8V15Ux16W9yQjs1UW9DZv2mcC5BKSv12S7FHB3SzEhk6VHR","Stockage","https://www.mytek.tn/informatique/stockage.html","Clé USB SANDISK Cruzer Blade 32Go USB 2.0 - Noir&Rouge","https://www.mytek.tn/cle-usb-sandisk-cruzer-blade-32go-usb-2-0-noir-rouge.html","Clé USB SANDISK Cruzer Blade 32Go USB 2.0 - Noir&Rouge","14,900 DT","Clé USB SANDISK Cruzer Blade - Capacité de Stockage: 32 Go - Interface: USB 2.0 - Un design compact pour l'emporter partout - Dimension: 7.4 x 17.6 x 41.5 mm - Couleur: Noir & Rouge","SANDISK","https://www.mytek.tn/media/catalog/product/c/l/cle-usb-sandisk-cruzer-blade-32go-usb-2-0-noir-rouge-t.jpg"
"1769173242-131","https://www.mytek.tn/?srsltid=AfmBOorUF8V15Ux16W9yQjs1UW9DZv2mcC5BKSv12S7FHB3SzEhk6VHR","Stockage","https://www.mytek.tn/informatique/stockage.html","Clé USB HIKSEMI M200S 64Go USB 3.0 - Noir&Gris","https://www.mytek.tn/cle-usb-hiksemi-m200s-64go-usb-3-0-noir-gris.html","Clé USB HIKSEMI M200S 64Go USB 3.0 - Noir&Gris","14,800 DT","Clé USB HIKSEMI M200S - Capacité de Stockage: 64 Go - Interface: USB 3.0 - vitesse de lecture: 30-80MB/s - vitesse d'écriture: 10-25MB/s - Mince et portable De petite taille, facile à transporter - Plug and play - Conception sans capuchon, verrouillage à 90% pour éviter le desserrage - Dimension: 58 x 19 x 14 mm - Couleur: Noir & Gris","HIKSEMI",""
"1769173244-132","https://www.mytek.tn/?srsltid=AfmBOorUF8V15Ux16W9yQjs1UW9DZv2mcC5BKSv12S7FHB3SzEhk6VHR","Stockage","https://www.mytek.tn/informatique/stockage.html","Clé USB ADATA UV250 64Go USB 2.0 - Silver","https://www.mytek.tn/cle-usb-adata-auv250-64go-silver.html","Clé USB ADATA UV250 64Go USB 2.0 - Silver","14,500 DT","Clé USB ADATA AUV250 - Interface: USB 2.0 - Capacité: 64 Go - Système opérateur: Windows 10/8/7 / Vista, MAC OS 10.6 ou version ultérieure, Linux 2.6 ou version ultérieure - Couleur: Silver - Garantie: à vie","ADATA",""
"1769173246-133","https://www.mytek.tn/?srsltid=AfmBOorUF8V15Ux16W9yQjs1UW9DZv2mcC5BKSv12S7FHB3SzEhk6VHR","Stockage","https://www.mytek.tn/informatique/stockage.html","Clé USB ADATA UR350 32Go USB 3.2 Gén 1 - Silver & Noir","https://www.mytek.tn/cle-usb-adata-ur350-32go-usb-3-2-silver.html","Clé USB ADATA UR350 32Go USB 3.2 Gén 1 - Silver & Noir","14,200 DT","Clé USB ADATA UR350 - Capacité: 32 Go - Interface: USB 3.2 - Système opérateur: Windows 10/8/7 / Vista, MAC OS 10.6 ou version ultérieure - Processus COB étanche à l'eau et à la poussière, logé dans un boîtier monocoque - Dimensions (L xlxh): 31,9 x 12 x 5,7 mm - Poids: 3,5 g - Couleur: Silver .","ADATA","https://www.mytek.tn/media/catalog/product/c/l/cle-usb-adata-ur350-32go-usb-3-2-silver-1.jpg"
"1769173248-134","https://www.mytek.tn/?srsltid=AfmBOorUF8V15Ux16W9yQjs1UW9DZv2mcC5BKSv12S7FHB3SzEhk6VHR","Stockage","https://www.mytek.tn/informatique/stockage.html","Lecteur USB 2.0 8en1 de cartes SD / microSD - Noir","https://www.mytek.tn/lecteur-usb-2-0-8en1-de-cartes-sd-microsd-noir.html","Lecteur USB 2.0 8en1 de cartes SD / microSD - Noir","13,900 DT","Lecteur USB 2.0 8en1 de cartes SD / microSD - Interface: USB 2.0 - Vitesse de transfert de données: 480 Mbit/s - Dimensions: 72 x 27 x 10 mm - Systèmes d’exploitation: Windows 11/10/8/7 - Couleur: Noir - Garantie: 3 mois","",""
"1769173250-135","https://www.mytek.tn/?srsltid=AfmBOorUF8V15Ux16W9yQjs1UW9DZv2mcC5BKSv12S7FHB3SzEhk6VHR","Stockage","https://www.mytek.tn/informatique/stockage.html","Boitier Pour Disque Dur Externe  2.5'' USB 3.0 En Métal - Noir","https://www.mytek.tn/boitier-pour-disque-dur-externe-2-5-usb-3-0-en-metal-noir.html","Boitier Pour Disque Dur Externe  2.5'' USB 3.0 En Métal - Noir","13,900 DT","Boitier Pour Disque Dur Externe 2.5 pouces - Connexion USB 3.0 - Matiére : En Métal - Design compact et installation sans vis - Idéal pour le stockage et le transport sécurisé - Couleur: Noir.","Sans-Fabricant","https://www.mytek.tn/media/catalog/product/b/o/boitier-pour-disque-dur-externe-2-5-usb-3-0-en-metal-noir-d.jpg"
"1769173253-136","https://www.mytek.tn/?srsltid=AfmBOorUF8V15Ux16W9yQjs1UW9DZv2mcC5BKSv12S7FHB3SzEhk6VHR","Stockage","https://www.mytek.tn/informatique/stockage.html","Clé USB HIKSEMI E307C 16 Go USB 3.2/ TYPE C - Gris","https://www.mytek.tn/cle-usb-hiksemi-e307c-16-go-usb-3-2-type-c-gris.html","Clé USB HIKSEMI E307C 16 Go USB 3.2/ TYPE C - Gris","13,900 DT","Clé USB HIKSEMI E307C - Capacité de Stockage: 16 Go - Interface: USB 3.2/ TYPE C - vitesse de lecture: 30 Mo/s-150 Mo/s - vitesse d'écriture: 15-45 Mo/s - Double interface, double commodité - Dimension: 67 x 16 x 10 mm - Poids: 19.2g - Couleur: Gris - Garantie: 1 an","HIKSEMI","https://www.mytek.tn/media/catalog/product/c/l/cle-usb-hiksemi-e327c-32go-usb-3-2-type-c-gris_3.jpg"
"1769173255-137","https://www.mytek.tn/?srsltid=AfmBOorUF8V15Ux16W9yQjs1UW9DZv2mcC5BKSv12S7FHB3SzEhk6VHR","Stockage","https://www.mytek.tn/informatique/stockage.html","Clé USB HIKSEMI E301 32 Go USB 3.2  - Gris","https://www.mytek.tn/cle-usb-hiksemi-e301-32-go-usb-3-2-gris.html","Clé USB HIKSEMI E301 32 Go USB 3.2  - Gris","13,500 DT","Clé USB HIKSEMI E301 - Capacité de Stockage: 32 Go - Interface: USB 3.2 - vitesse de lecture: 30 Mo/s-130 Mo/s- vitesse d'écriture: 15-45 Mo/s - Transfert jusqu'à 6 fois plus rapide que l'USB 2.0 - Dimension: 42 x 12 x 4,5 mm - Poids: 6,1g  - Couleur: Gris","HIKSEMI","https://www.mytek.tn/media/catalog/product/c/l/cle-usb-hiksemi-e301-32-go-usb-3-2-gris-1.jpg"
"1769173257-138","https://www.mytek.tn/?srsltid=AfmBOorUF8V15Ux16W9yQjs1UW9DZv2mcC5BKSv12S7FHB3SzEhk6VHR","Stockage","https://www.mytek.tn/informatique/stockage.html","Clé USB TEAM GROUP C183 32 Go USB 3.1 - Noir","https://www.mytek.tn/cle-usb-team-group-c183-32-go-usb-3-1-noir.html","Clé USB TEAM GROUP C183 32 Go USB 3.1 - Noir","13,400 DT","Clé USB TEAM GROUP C183 - Capacité de Stockage: 32 Go - Interface: USB 3.1 - Dimensions: 58 x 17.6 x 7 mm - Poids: 7g - Couleur: Noir - Garantie: A Vie","TEAM-GROUP","https://www.mytek.tn/media/catalog/product/c/l/cle-usb-team-group-c183-32-go-usb-3-1-noir-r.jpg"
"1769173259-139","https://www.mytek.tn/?srsltid=AfmBOorUF8V15Ux16W9yQjs1UW9DZv2mcC5BKSv12S7FHB3SzEhk6VHR","Stockage","https://www.mytek.tn/informatique/stockage.html","Clé USB HIKSEMI M200R 64Go USB 2.0 - Noir&Rouge","https://www.mytek.tn/cle-usb-hiksemi-m200r-64go-usb-2-0-noir-rouge.html","Clé USB HIKSEMI M200R 64Go USB 2.0 - Noir&Rouge","13,200 DT","Clé USB HIKSEMI M200R - Capacité de Stockage: 64 Go - Interface: USB 2.0 - vitesse de lecture: 15-30 Mo/s - vitesse d'écriture: 3-15 Mo/s - Dimension: 40,7 x 18,2 x 7,4 mm - Couleur: Noir & Rouge","HIKSEMI",""
"1769173261-140","https://www.mytek.tn/?srsltid=AfmBOorUF8V15Ux16W9yQjs1UW9DZv2mcC5BKSv12S7FHB3SzEhk6VHR","Stockage","https://www.mytek.tn/informatique/stockage.html","Clé USB SANDISK Cruzer Blade 16Go USB 2.0 - Noir & Rouge","https://www.mytek.tn/cle-usb-sandisk-cruzer-blade-16go-usb-2-0-noir-rouge.html","Clé USB SANDISK Cruzer Blade 16Go USB 2.0 - Noir & Rouge","12,900 DT","Clé USB SANDISK Cruzer Blade - Capacité de Stockage: 16 Go - Interface: USB 2.0 - Un design compact pour l'emporter partout - facilite la sauvegarde, transférer et le partage de vos fichiers volumineux (photos, films, musique et fichiers) - Dimension: 7.4 x 17.6 x 41.5 mm - Couleur: Noir & Rouge","SANDISK","https://www.mytek.tn/media/catalog/product/c/l/cl_usb_sandisk_cruzer_blade_16gb.jpg"
"1769173263-141","https://www.mytek.tn/?srsltid=AfmBOorUF8V15Ux16W9yQjs1UW9DZv2mcC5BKSv12S7FHB3SzEhk6VHR","Stockage","https://www.mytek.tn/informatique/stockage.html","Clé USB ADATA AUV240 32Go USB 2.0 - Blanc","https://www.mytek.tn/cle-usb-adata-auv240-blanc.html","Clé USB ADATA AUV240 32Go USB 2.0 - Blanc","12,900 DT","Clé USB  ADATA AUV240 - Capacité de Stockage: 32 Go - Interface: USB 2.0 - Couleur: Blanc - Vitesse maximale de lecture: jusqu'à 30 Mo/ s - Vitesse d'écriture maximale: jusqu'à 6 Mo / s - Matériel: Plastique - Systèmes d'exploitation Compatible: Windows XP, Vista, 7, 8, 10, Mac OS 10.10 et Linux Fedora version 15 ou ultérieure","ADATA","https://www.mytek.tn/media/catalog/product/a/u/auv240-32g-rwh_2_1.jpg"
"1769173265-142","https://www.mytek.tn/?srsltid=AfmBOorUF8V15Ux16W9yQjs1UW9DZv2mcC5BKSv12S7FHB3SzEhk6VHR","Stockage","https://www.mytek.tn/informatique/stockage.html","Clé USB ADATA AUV240 32Go USB 2.0 - Noir","https://www.mytek.tn/cle-usb-adata-auv240-noir.html","Clé USB ADATA AUV240 32Go USB 2.0 - Noir","12,900 DT","Clé USB  ADATA AUV240 - Capacité de Stockage: 32 Go - Interface: USB 2.0 - Couleur: Noir - Vitesse maximale de lecture: jusqu'à 30 Mo/ s - Vitesse d'écriture maximale: jusqu'à 6 Mo / s - Matériel: Plastique - Systèmes d'exploitation Compatible: Windows XP, Vista, 7, 8, 10, Mac OS 10.10 et Linux Fedora version 15 ou ultérieure - Dimensions: 54.6 X 19.2 X 8.3 mm - Poids: 7gr","ADATA",""
"1769173267-143","https://www.mytek.tn/?srsltid=AfmBOorUF8V15Ux16W9yQjs1UW9DZv2mcC5BKSv12S7FHB3SzEhk6VHR","Stockage","https://www.mytek.tn/informatique/stockage.html","Clé USB ADATA AUV240 32Go USB 2.0 - Rouge","https://www.mytek.tn/flash-disk-adata-auv240-32g-rrd-rouge.html","Clé USB ADATA AUV240 32Go USB 2.0 - Rouge","12,900 DT","Clé USB ADATA AUV240 - Capacité de Stockage: 32 Go - Interface: USB 2.0 - Couleur: Rouge - Vitesse maximale de lecture: jusqu'à 30 Mo/ s - Vitesse d'écriture maximale: jusqu'à 6 Mo / s - Matériel: Plastique - Systèmes d'exploitation Compatible: Windows XP, Vista, 7, 8, 10, Mac OS 10.10 et Linux Fedora version 15 ou ultérieure - Dimensions: 54.6 X 19.2 X 8.3 mm - Poids: 7 gr","ADATA","https://www.mytek.tn/media/catalog/product/a/u/auv240-32g-rrd_1.jpg"
"1769173270-144","https://www.mytek.tn/?srsltid=AfmBOorUF8V15Ux16W9yQjs1UW9DZv2mcC5BKSv12S7FHB3SzEhk6VHR","Stockage","https://www.mytek.tn/informatique/stockage.html","Clé USB TEAM GROUP C171 64 Go USB 2.0 - Noir (TC17164GB01)","https://www.mytek.tn/cle-usb-team-group-c171-64-go-usb-2-0-noir-tc17164gb01.html","Clé USB TEAM GROUP C171 64 Go USB 2.0 - Noir (TC17164GB01)","12,500 DT","Clé USB ADATA TEAM GROUP C171 - Capacité de Stockage: 64 Go - Interface: USB 2.0 - Mode et design minimaliste - conception capless empêche le problème de perdre le bouchon - Mini taille et facile à transporter - Excellentes capacités de preuve de l'eau, de la poussière et de preuve de choc - Conception de trou de sangle réfléchie - Tension: DC/5V - Dimensions: 34,10 x 14,50 x 6,10 mm - Poids 3.4g - Couleur: Noir - Garantie: A Vie","TEAM-GROUP",""
"1769173272-145","https://www.mytek.tn/?srsltid=AfmBOorUF8V15Ux16W9yQjs1UW9DZv2mcC5BKSv12S7FHB3SzEhk6VHR","Stockage","https://www.mytek.tn/informatique/stockage.html","Clé USB HIKSEMI M200S 32Go USB 3.0 - Noir&Gris","https://www.mytek.tn/cle-usb-hiksemi-m200s-32go-usb-3-0-noir-gris.html","Clé USB HIKSEMI M200S 32Go USB 3.0 - Noir&Gris","12,300 DT","Clé USB HIKSEMI M200S - Capacité de Stockage: 32 Go - Interface: USB 3.0 - vitesse de lecture: 30-80MB/s - vitesse d'écriture: 10-25MB/s - Mince et portable De petite taille, facile à transporter - Plug and play - Conception sans capuchon, verrouillage à 90% pour éviter le desserrage - Dimension: 58 x 19 x 14 mm - Couleur: Noir & Gris","HIKSEMI",""
"1769173274-146","https://www.mytek.tn/?srsltid=AfmBOorUF8V15Ux16W9yQjs1UW9DZv2mcC5BKSv12S7FHB3SzEhk6VHR","Stockage","https://www.mytek.tn/informatique/stockage.html","Boitier Pour Disque Dur Externe  2.5'' USB 2.0 En Métal","https://www.mytek.tn/boitier-pour-disque-dur-externe-2-5-usb-2-0-en-metal.html","Boitier Pour Disque Dur Externe  2.5'' USB 2.0 En Métal","11,900 DT","Boitier Pour Disque Dur Externe 2.5 pouces - Connexion USB 2.0 - Matiére : En Métal - Design compact et installation sans vis - Idéal pour le stockage et le transport sécurisé .","Sans-Fabricant","https://www.mytek.tn/media/catalog/product/b/o/boitier-pour-disque-dur-externe-2-5-usb-2-0-en-metal-d.jpg"
"1769173276-147","https://www.mytek.tn/?srsltid=AfmBOorUF8V15Ux16W9yQjs1UW9DZv2mcC5BKSv12S7FHB3SzEhk6VHR","Stockage","https://www.mytek.tn/informatique/stockage.html","Carte Mémoire SILICON POWER 16Go Class 10 avec Adaptateur","https://www.mytek.tn/carte-memoire-silicon-power-16go-class-10-avec-adaptateur.html","Carte Mémoire SILICON POWER 16Go Class 10 avec Adaptateur","11,900 DT","Carte Mémoire SILICON POWER avec adaptateur - Capacité de Stockage: 16 Go - Facteur de forme: micro SDHC - Vitesse SD: Class 10 - Vitesse de lecture: 40 Mo/s - Tension de fonctionnement: 2.7V ~ 3.6V - Dimensions: 15 x 11 x 1 mm .","SILICON-POWER","https://www.mytek.tn/media/catalog/product/c/a/carte-memoire-silicon-power-16go-class-10-avec-adaptateur.jpg"
"1769173278-148","https://www.mytek.tn/?srsltid=AfmBOorUF8V15Ux16W9yQjs1UW9DZv2mcC5BKSv12S7FHB3SzEhk6VHR","Stockage","https://www.mytek.tn/informatique/stockage.html","Clé USB ADDLINK U20 32Go USB 2.0 - Argent","https://www.mytek.tn/cle-usb-addlink-u20-32go-usb-2-0-argent.html","Clé USB ADDLINK U20 32Go USB 2.0 - Argent","11,900 DT","Clé USB ADDLINK U20 - Capacité: 32Go - Interface: USB 2.0 - Technologie COB: Résistant à l'eau et à la poussière - Matériau de boitier: Métal - Dimensions: 41 x 12 x 4 mm - Poids: 6g - Couleur: Argent .","ADDLINK",""
"1769173280-149","https://www.mytek.tn/?srsltid=AfmBOorUF8V15Ux16W9yQjs1UW9DZv2mcC5BKSv12S7FHB3SzEhk6VHR","Stockage","https://www.mytek.tn/informatique/stockage.html","Clé USB VERBATIM SLIDER 16Go USB 2.0 - Noir","https://www.mytek.tn/cle-usb-verbatim-slider-16go-usb-2-0-noir.html","Clé USB VERBATIM SLIDER 16Go USB 2.0 - Noir","11,900 DT","Clé USB VERBATIM SLIDER - Capacité de Stockage: 16Go - Interface: USB 2.0 - Mécanisme coulissant permettant de protéger le connecteur lorsque vous ne l’utilisez pas - Avec capuchon -Dimensions: 58,5 x 21 x 11 mm- Poids: 8g - Couleur: Noir","VERBATIM","https://www.mytek.tn/media/catalog/product/c/l/cle-usb-verbatim-slider-16go-usb-2-0-noir-1_1.jpg"
"1769173282-150","https://www.mytek.tn/?srsltid=AfmBOorUF8V15Ux16W9yQjs1UW9DZv2mcC5BKSv12S7FHB3SzEhk6VHR","Stockage","https://www.mytek.tn/informatique/stockage.html","Clé USB HIKVISION M200 64 Go USB 2.0 - Gris Métal","https://www.mytek.tn/cle-usb-hikvision-m200-64-go-usb-2-0-gris-metal.html","Clé USB HIKVISION M200 64 Go USB 2.0 - Gris Métal","11,500 DT","Clé USB HIKVISION - Capacité de Stockage: 64Go - Interface: USB 2.0 - Matériaux: Aluminium - Vitesse en Lecture: Jusqu'à 30-80 Mbps - Vitesse en Ecriture: Jusqu'à 15-25 Mbps - Dimensions: 38 x 12 x 4.5 mm - Couleur: Gris Métal.","HIKSEMI",""
"1769173284-151","https://www.mytek.tn/?srsltid=AfmBOorUF8V15Ux16W9yQjs1UW9DZv2mcC5BKSv12S7FHB3SzEhk6VHR","Stockage","https://www.mytek.tn/informatique/stockage.html","Clé USB HIKSEMI E301 16Go USB 3.2  - Gris","https://www.mytek.tn/cle-usb-hiksemi-e301-16go-usb-3-2-gris.html","Clé USB HIKSEMI E301 16Go USB 3.2  - Gris","11,400 DT","Clé USB HIKSEMI E301 - Capacité de Stockage: 16 Go - Interface: USB 3.2 - vitesse de lecture: 30 Mo/s-130 Mo/s- vitesse d'écriture: 15-45 Mo/s - Transfert jusqu'à 6 fois plus rapide que l'USB 2.0 - Dimension: 42 x 12 x 4,5 mm - Poids: 6,1g  - Couleur: Gris","HIKSEMI","https://www.mytek.tn/media/catalog/product/c/l/cle-usb-hiksemi-e301-16go-usb-3-2-gris-1adcsq.jpg"
"1769173287-152","https://www.mytek.tn/?srsltid=AfmBOorUF8V15Ux16W9yQjs1UW9DZv2mcC5BKSv12S7FHB3SzEhk6VHR","Stockage","https://www.mytek.tn/informatique/stockage.html","Clé USB OSCOO 008U 32Go USB 2.0 – Silver","https://www.mytek.tn/cle-usb-oscoo-008u-32go-usb-2-0-silver.html","Clé USB OSCOO 008U 32Go USB 2.0 – Silver","11,000 DT","Clé USB OSCOO 008U - Interface: USB 2.0 - Capacité: 32Go - Matériel: Mental et Plastique - Design ultra-compact - Dimensions: 58 x 19.5 x 10.25 mm - Couleur: Silver - Garantie: 1 an","OSCOO","https://www.mytek.tn/media/catalog/product/c/l/cle-usb-oscoo-008u-32go-usb-2-0-silver-o.jpg"
"1769173289-153","https://www.mytek.tn/?srsltid=AfmBOorUF8V15Ux16W9yQjs1UW9DZv2mcC5BKSv12S7FHB3SzEhk6VHR","Stockage","https://www.mytek.tn/informatique/stockage.html","Clé USB ADATA AUV250 32Go USB 2.0 - Silver","https://www.mytek.tn/cle-usb-adata-auv250-32go-silver.html","Clé USB ADATA AUV250 32Go USB 2.0 - Silver","11,000 DT","Clé USB ADATA AUV250 - Capacité de Stockage: 32 Go - Interface: USB 2.0 - Couleur: Silver - Système opérateur: Windows 10/8/7 / Vista, MAC OS 10.6 ou version ultérieure, Linux 2.6 ou version ultérieure - Garantie à vie","ADATA",""
"1769173291-154","https://www.mytek.tn/?srsltid=AfmBOorUF8V15Ux16W9yQjs1UW9DZv2mcC5BKSv12S7FHB3SzEhk6VHR","Stockage","https://www.mytek.tn/informatique/stockage.html","Boitier Pour Disque Dur Externe  2.5'' USB 2.0 - Noir","https://www.mytek.tn/boitier-pour-disque-dur-externe-2-5-usb-2-0-noir.html","Boitier Pour Disque Dur Externe  2.5'' USB 2.0 - Noir","10,900 DT","Boitier Pour Disque Dur Externe 2.5 pouces - Connexion USB 2.0 - Matiére : En Plastique - Design compact et installation sans vis - Idéal pour le stockage et le transport sécurisé - Couleur: Noir.","Sans-Fabricant","https://www.mytek.tn/media/catalog/product/b/o/boitier-pour-disque-dur-externe-2-5-usb-2-0-noir-r.jpg"
"1769173293-155","https://www.mytek.tn/?srsltid=AfmBOorUF8V15Ux16W9yQjs1UW9DZv2mcC5BKSv12S7FHB3SzEhk6VHR","Stockage","https://www.mytek.tn/informatique/stockage.html","Clé USB HIKSEMI M200S 16Go USB 3.0 - Noir&Gris","https://www.mytek.tn/cle-usb-hiksemi-m200s-16go-usb-3-0-noir-gris.html","Clé USB HIKSEMI M200S 16Go USB 3.0 - Noir&Gris","10,900 DT","Clé USB HIKSEMI M200S - Capacité de Stockage: 16 Go - Interface: USB 3.0 - vitesse de lecture: 30-80MB/s - vitesse d'écriture: 10-25MB/s - Mince et portable De petite taille, facile à transporter - Plug and play - Conception sans capuchon, verrouillage à 90% pour éviter le desserrage - Dimension: 58 x 19 x 14 mm - Couleur: Noir & Gris","HIKSEMI",""
